,values,timeline,talhao_idx,talhao_name,satelite
45,2129.0,2018-07-28T00:00:00,9,talhao 9,LC8_30_16D_STK-1
46,2078.0,2018-08-13T00:00:00,9,talhao 9,LC8_30_16D_STK-1
47,977.0,2018-08-29T00:00:00,9,talhao 9,LC8_30_16D_STK-1
48,1211.0,2018-09-14T00:00:00,9,talhao 9,LC8_30_16D_STK-1
49,2322.0,2018-09-30T00:00:00,9,talhao 9,LC8_30_16D_STK-1
50,1740.0,2018-10-16T00:00:00,9,talhao 9,LC8_30_16D_STK-1
51,2155.0,2018-11-01T00:00:00,9,talhao 9,LC8_30_16D_STK-1
52,0.0,2018-11-17T00:00:00,9,talhao 9,LC8_30_16D_STK-1
53,6962.0,2018-12-03T00:00:00,9,talhao 9,LC8_30_16D_STK-1
54,-9999.0,2018-12-19T00:00:00,9,talhao 9,LC8_30_16D_STK-1
55,7401.0,2019-01-01T00:00:00,9,talhao 9,LC8_30_16D_STK-1
56,6994.0,2019-01-17T00:00:00,9,talhao 9,LC8_30_16D_STK-1
57,5222.0,2019-02-02T00:00:00,9,talhao 9,LC8_30_16D_STK-1
58,556.0,2019-02-18T00:00:00,9,talhao 9,LC8_30_16D_STK-1
59,1458.0,2019-03-06T00:00:00,9,talhao 9,LC8_30_16D_STK-1
60,5.0,2019-03-22T00:00:00,9,talhao 9,LC8_30_16D_STK-1
61,7658.0,2019-04-07T00:00:00,9,talhao 9,LC8_30_16D_STK-1
62,7922.0,2019-04-23T00:00:00,9,talhao 9,LC8_30_16D_STK-1
63,6727.0,2019-05-09T00:00:00,9,talhao 9,LC8_30_16D_STK-1
64,4242.0,2019-05-25T00:00:00,9,talhao 9,LC8_30_16D_STK-1
65,3427.0,2019-06-10T00:00:00,9,talhao 9,LC8_30_16D_STK-1
66,3191.0,2019-06-26T00:00:00,9,talhao 9,LC8_30_16D_STK-1
67,3066.0,2019-07-12T00:00:00,9,talhao 9,LC8_30_16D_STK-1
68,2893.0,2019-07-28T00:00:00,9,talhao 9,LC8_30_16D_STK-1
69,2762.0,2019-08-13T00:00:00,9,talhao 9,LC8_30_16D_STK-1
70,2698.0,2019-08-29T00:00:00,9,talhao 9,LC8_30_16D_STK-1
71,2540.0,2019-09-14T00:00:00,9,talhao 9,LC8_30_16D_STK-1
72,1081.0,2019-09-30T00:00:00,9,talhao 9,LC8_30_16D_STK-1
73,4123.0,2019-10-16T00:00:00,9,talhao 9,LC8_30_16D_STK-1
74,4013.0,2019-11-01T00:00:00,9,talhao 9,LC8_30_16D_STK-1
75,6406.0,2019-11-17T00:00:00,9,talhao 9,LC8_30_16D_STK-1
76,3691.0,2019-12-03T00:00:00,9,talhao 9,LC8_30_16D_STK-1
77,-9999.0,2019-12-19T00:00:00,9,talhao 9,LC8_30_16D_STK-1
78,-9999.0,2020-01-01T00:00:00,9,talhao 9,LC8_30_16D_STK-1
79,597.0,2020-01-17T00:00:00,9,talhao 9,LC8_30_16D_STK-1
80,9085.0,2020-02-02T00:00:00,9,talhao 9,LC8_30_16D_STK-1
81,4104.0,2020-02-18T00:00:00,9,talhao 9,LC8_30_16D_STK-1
82,8818.0,2020-03-05T00:00:00,9,talhao 9,LC8_30_16D_STK-1
83,6004.0,2020-03-21T00:00:00,9,talhao 9,LC8_30_16D_STK-1
84,3116.0,2020-04-06T00:00:00,9,talhao 9,LC8_30_16D_STK-1
85,3130.0,2020-04-22T00:00:00,9,talhao 9,LC8_30_16D_STK-1
86,5049.0,2020-05-08T00:00:00,9,talhao 9,LC8_30_16D_STK-1
87,6288.0,2020-05-24T00:00:00,9,talhao 9,LC8_30_16D_STK-1
88,6312.0,2020-06-09T00:00:00,9,talhao 9,LC8_30_16D_STK-1
89,3585.0,2020-06-25T00:00:00,9,talhao 9,LC8_30_16D_STK-1
90,3032.0,2020-07-11T00:00:00,9,talhao 9,LC8_30_16D_STK-1
91,308.0,2020-07-27T00:00:00,9,talhao 9,LC8_30_16D_STK-1
92,2611.0,2020-08-12T00:00:00,9,talhao 9,LC8_30_16D_STK-1
93,2598.0,2020-08-28T00:00:00,9,talhao 9,LC8_30_16D_STK-1
94,1461.0,2020-09-13T00:00:00,9,talhao 9,LC8_30_16D_STK-1
95,2385.0,2020-09-29T00:00:00,9,talhao 9,LC8_30_16D_STK-1
96,1922.0,2020-10-15T00:00:00,9,talhao 9,LC8_30_16D_STK-1
97,255.0,2020-10-31T00:00:00,9,talhao 9,LC8_30_16D_STK-1
98,1666.0,2020-11-16T00:00:00,9,talhao 9,LC8_30_16D_STK-1
99,3113.0,2020-12-02T00:00:00,9,talhao 9,LC8_30_16D_STK-1
100,2928.0,2020-12-18T00:00:00,9,talhao 9,LC8_30_16D_STK-1
101,8919.0,2021-01-01T00:00:00,9,talhao 9,LC8_30_16D_STK-1
102,9365.0,2021-01-17T00:00:00,9,talhao 9,LC8_30_16D_STK-1
103,549.0,2021-02-02T00:00:00,9,talhao 9,LC8_30_16D_STK-1
104,8247.0,2021-02-18T00:00:00,9,talhao 9,LC8_30_16D_STK-1
105,3272.0,2021-03-06T00:00:00,9,talhao 9,LC8_30_16D_STK-1
